"","s"
"2445",13.5066862761523
"2447",12.467952221421
"2448",13.3537941277078
"2449",13.0398088585077
"2451",12.0966020035647
"2452",13.1819465175025
"2453",13.3631705221216
"2454",13.670276955378
"2455",12.916100960309
"2456",12.6957683170812
"2459",13.7125365536255
"2460",12.9440207663121
"2462",13.0622100682907
"2464",13.8806387080596
"2465",12.0891854091519
"2467",12.8219530486932
"2471",13.1055296087436
"2474",12.6627164272457
"2478",14.7052510627811
"2479",12.7064344796467
"2480",12.9663883666215
"2481",12.6174081731198
"2482",12.0028272485932
"2483",12.3994162340957
"2485",14.0910947062546
"2488",12.5998930257136
"2489",13.2914639977005
"2491",12.9018154284353
"2492",12.0630957193577
"2493",13.614450366934
"2494",12.2061785291788
"2495",13.6346106233937
"2497",12.7346816044279
"2500",12.521297266204
"2501",12.7884825226366
"2502",13.1826352052476
"2503",14.1241069208545
"2504",13.7261891606459
"2506",12.9190977747921
"2509",13.1093736336438
"2510",13.8500153268567
"2511",12.5950683040966
"2513",13.6645592361192
"2515",12.9075119438469
"2518",12.2472037317451
"2519",13.2878392243614
"2520",12.6465538373893
"2521",13.1952906810611
"2524",13.1068525162508
"2525",13.0237447555089
"2528",13.5213000562694
"2529",14.2650815178385
"2531",13.4417092715387
"2532",14.3491291652139
"2534",12.7330037627079
"2537",13.3302614577353
"2538",13.1616534151162
"2540",12.6741948925196
"2541",12.909178527079
"2543",13.1159983173679
"2544",13.0211134440236
"2545",13.1244100575317
"2546",13.3127014716867
"2548",13.2906491192885
"2549",12.6985629624043
"2551",13.0125988665109
"2552",12.7135896935974
"2555",14.0717596062407
"2556",12.3661410404777
"2559",13.2280958000954
"2560",13.1446881581341
"2561",12.5178623131444
"2563",12.9636684818063
"2564",12.837803826544
"2565",13.2736729870529
"2566",13.0292019040779
"2567",12.6513332131092
"2568",13.3896350857341
"2569",12.2856058602704
"2575",13.4511619169904
"2578",12.9778121220786
"2579",13.3220208021004
"2580",13.2788211052144
"2582",13.102820338398
"2588",12.7533435477204
"2595",13.0999194001147
"2598",12.9360665043379
"2599",13.6557098623618
"2601",12.1109627630365
"2602",12.3017103428737
"2605",12.45346085446
"2607",12.5195740827419
"2609",12.323467098637
"2611",14.2261576248844
"2614",13.3064106980367
"2615",12.8866895577435
"2619",12.5264633418384
"2621",13.4610392313986
"2625",13.2786948969001
"2626",13.5309782809832
"2628",13.0484509112459
"2629",13.9807793642484
"2632",13.3137182273815
"2638",13.0203196767097
"2642",12.4559202307195
"2643",12.5516680312192
"2645",13.2693746735701
"2646",13.2693746735701
"2648",12.4630854497012
"2649",12.839412698018
"2650",13.3422298819917
"2651",12.9076305850008
"2654",12.7201108635616
"2655",12.7661702025662
"2659",13.0531763039337
"2662",13.0036153826295
"2663",13.2811782552662
"2667",12.5012524405176
"2668",12.8948932145791
"2669",12.8024760516953
"2671",14.3923438145962
"2673",13.3327172636825
"2675",12.8109855321284
"2676",14.5597934859627
"2679",13.7101295297093
"2680",13.2495403244622
"2681",13.6018444939427
"2682",12.8810229191725
"2684",13.6296764661147
"2685",12.1388566126386
"2686",13.2079836621844
"2687",12.8722346583414
"2688",13.3921978896086
"2690",12.4937401357172
"2693",12.4516077786751
"2694",12.8752406727201
"2695",13.2228495111609
"2696",12.8562193700867
"2697",12.5529005120287
"2699",13.1797885954466
"2701",13.1880876728654
"2702",13.2090578296924
"2703",13.5304414226685
"2707",12.8802966048064
"2709",13.6990861489073
"2710",13.6055292930198
"2713",13.8619411810415
"2714",13.6001223804182
"2715",12.8573733389407
"2716",13.2719977587409
"2717",13.3127457165139
"2718",12.6130445125828
"2720",13.0311030515424
"2723",12.6129697832722
"2724",12.3206788393787
"2727",12.5648162521132
"2728",12.1283448672463
"2730",13.3838756399739
"2731",13.170719872613
"2732",13.1607872094452
"2734",13.2638430349433
"2735",13.0093610351692
"2736",12.8895556343046
"2737",12.326660350275
"2740",12.4350976417015
"2743",12.7773434251546
"2746",13.4722321337104
"2749",13.2579305554503
"2754",12.7045734845156
"2755",12.3905389615683
"2756",12.8636860131658
"2763",13.6816040370184
"2766",13.0150479177559
"2767",13.8061795416785
"2768",13.0413766017446
"2771",12.766224864393
"2772",12.3437135442807
"2773",13.5902169842616
"2774",13.3485468265702
"2775",13.061579613525
"2779",12.7807383903575
"2781",13.1538792307902
"2782",12.847721905623
"2789",13.0979075439409
"2791",12.2191474079487
"2794",12.2024450750708
"2796",12.626262510469
"2800",13.1953088719167
"2802",13.4430755689514
"2805",13.7536656133934
"2811",12.4094801921526
"2812",13.2435484828427
"2814",12.8093626626037
"2816",12.6756503713926
"2818",13.1091687530923
"2819",12.7858498853851
"2820",14.3166890796991
"2821",13.2183746529132
"2822",13.1990509456734
"2823",13.8352022611948
"2824",12.6645372274837
"2827",12.2815612303718
"2828",13.5953662411895
"2831",13.1746743359833
"2832",12.5845591056043
"2835",12.8942735757632
"2839",12.6279185711117
"2841",13.4014967020629
"2844",12.5855264044415
"2845",13.5300152342543
"2851",12.4860772878341
"2852",12.6300947819622
"2853",12.7468517072776
"2854",13.0177999917681
"2855",12.5659821800682
"2856",12.9690779342102
"2861",12.5834376637413
"2862",12.9241015643803
"2863",13.2737117775553
"2864",12.750156249939
"2867",13.5861955795651
"2869",13.2520291678565
"2874",13.1526043420107
"2875",12.6465364508246
"2878",12.2875475879872
"2880",12.7957197332786
"2884",13.2270405658127
"2886",13.2890830997593
"2889",12.5616759970703
"2891",12.3560612710702
"2892",12.9889964488815
"2893",12.7047151503124
"2895",13.0067809869659
"2896",12.2951996108148
"2897",13.3015483805838
"2899",12.6432360681029
"2900",13.3091114115843
"2901",13.0531336568887
"2902",14.061067228466
"2904",13.6839388527107
"2905",12.0682281431525
"2906",12.3531886528542
"2909",13.0409830897268
"2912",13.3052373587723
"2914",12.6469008467035
"2917",13.4078324532231
"2918",13.5149510217689
"2921",12.325762941994
"2923",13.2021848824881
"2924",13.581782283432
"2927",12.4957141695716
"2928",13.0310469612727
"2931",12.6098005628732
"2932",13.3879076484174
"2934",12.4970981522477
"2937",12.683849080715
"2938",12.7726501336996
"2940",12.7315537868987
"2941",12.5162551001188
"2947",12.4496896277813
"2949",13.5254128067033
"2950",13.0901466650672
"2953",13.3163336881104
"2955",13.3567011734387
"2956",13.3110862185614
"2957",12.4537039187912
"2958",12.5697319154619
"2964",13.5716211496316
"2966",12.224986939381
"2968",12.2468232754217
"2969",13.4387698311945
"2974",13.3271052497039
"2976",13.2783271265983
"2977",12.7303034620696
"2978",12.6592071937824
"2980",12.4675393944854
"2981",13.1747853417549
"2982",12.6989212461649
"2983",13.2554913260727
"2984",12.9012586149717
"2988",12.5737558663283
"2989",12.8922399559541
"2993",13.0009339935764
"2994",13.3864069855975
"2995",13.4747384393707
"2996",13.0451430870839
"2997",13.1416317011256
"2998",13.51859901493
"2999",14.5562727141076
"3000",12.7034526256298
"3001",13.0747541096574
"3002",13.453656568668
"3005",13.4740528506117
"3006",13.4671958715788
"3008",12.7834804142678
"3010",13.3603484758841
"3021",14.6828132994115
"3025",13.6190621950833
"3026",13.4223623318261
"3027",12.0648692591298
"3030",12.6930021164384
"3031",12.8261627293628
"3034",13.0048567621948
"3037",13.9565431660368
"3038",13.6547379567456
"3042",12.9694800207722
"3044",12.5421940159015
"3046",13.245272671094
"3047",13.4793196991953
"3048",13.4310812614542
"3050",12.2606034460372
"3051",13.7559550108415
"3052",12.1795825602698
"3053",13.3143597938182
"3054",13.5625869901261
"3057",12.4216000818838
"3060",13.7083710795633
"3061",12.4781671624996
"3062",13.4850047467523
"3065",14.5507300151422
"3067",12.408923269072
"3068",13.0878834342673
"3070",12.9293556775231
"3071",13.1695604335589
"3072",12.6272788163378
"3074",12.3826298143991
"3077",13.4243624461707
"3081",12.5592891747087
"3084",13.1456678937547
"3085",12.2376032020128
"3087",13.0829222541707
"3088",13.2026736466398
"3089",13.2524042993219
"3091",13.2980282962117
"3093",12.6316062051687
"3095",13.876644934125
"3096",12.7038578195302
"3097",13.1598861211676
"3098",12.6440430705065
"3100",13.3156724579791
"3102",12.8796403683657
"3107",13.7537486404552
"3109",14.7074219550882
"3112",12.9576114162157
"3113",13.126932934103
"3114",12.6581627945751
"3115",12.2777487494979
"3121",13.3726565735603
"3122",12.5037102919809
"3126",13.1164503622245
"3128",12.9217043099647
"3129",13.240477934507
"3130",13.6480046891618
"3131",13.7392762060044
"3132",13.0547277414009
"3134",13.3540058485694
"3135",13.073035626312
"3137",15.9270181265918
"3138",12.9440006072504
"3141",13.3240789062881
"3143",12.9699147334875
"3145",13.9665932375343
"3151",14.0886832378406
"3152",12.6646870226665
"3153",12.5070489238151
"3155",13.1217038374105
"3156",13.3246547099529
"3158",13.1431348277614
"3160",12.6509772803946
"3161",13.7803676896116
"3163",12.3542479070187
"3164",13.7950297903104
"3166",13.8479062387379
"3168",12.8845893838073
"3169",13.5422204627142
"3172",13.0130502174558
"3173",12.8579231971558
"3175",13.0227875699463
"3176",12.9403266726897
"3177",12.7585015120348
"3179",12.9419055834943
"3181",13.2608870449858
"3182",12.3188585620063
"3183",13.302249771691
"3188",12.9098411565733
"3189",12.7094876328604
"3190",13.2316440611161
"3191",14.1162226398194
"3192",12.9806599242022
"3194",13.5319029303605
"3195",12.9506882469288
"3196",12.8674287478901
"3199",12.3054188812928
"3205",12.4652535581575
"3206",12.4233739004648
"3207",13.5647371891254
"3208",12.5138960194297
"3209",12.90551266462
"3210",14.3674863251387
"3212",13.9285239228928
"3216",12.9917530708497
"3217",12.8601175240605
"3228",12.8356148656651
"3229",13.0272598909747
"3232",12.9949462509141
"3235",13.1544280136549
"3237",13.1746906682406
"3238",12.3885295436233
"3241",12.64417654812
"3242",12.706374040925
"3243",12.9593854191708
"3246",13.4167023327907
"3248",12.7518877980907
"3250",12.2370336016796
"3251",12.987136567568
"3254",12.9240449887199
"3255",13.8180661065282
"3259",12.8842760183759
"3262",13.5919842707976
"3263",12.6235499855151
"3264",13.1343724674472
"3267",12.4787965473877
"3272",12.1104142170811
"3273",13.11206650454
"3274",13.8855367725564
"3275",12.8653479595259
"3276",13.6689941460457
"3279",13.5663446510674
"3284",12.8706733314373
"3286",14.0412458616143
"3287",13.1619070766983
"3291",12.7869114087682
"3292",13.135149742457
"3293",12.6339272173626
"3298",13.3198191315135
"3300",12.4657108298602
"3305",12.4647370745154
"3306",13.4346828393339
"3308",13.6597321120811
"3309",13.4818107811848
"3311",12.9731470651458
"3312",13.2587959527319
"3317",12.5218603202714
"3319",13.0735795585401
"3320",12.7517995019618
"3324",12.9709502571025
"3325",12.9818746542647
"3326",13.2859318431216
"3328",12.3916027456092
"3330",13.6144556312452
"3332",12.989869762246
"3334",12.4510335180896
"3337",12.7102560604794
"3341",13.1534234837345
"3342",12.7835821360028
"3343",12.8550194524036
"3344",13.2072599749389
"3349",12.638314269632
"3350",12.7389003036906
"3351",12.6540720366525
"3352",13.1658307717512
"3354",14.4230381400458
"3356",12.9558080160774
"3358",13.0946493588998
"3361",13.4840434397001
"3365",12.0001287314312
"3367",12.9953827764099
"3368",12.8114646730324
"3370",12.4726781061388
"3372",13.1032403823946
"3373",13.1817790249322
"3377",12.7006410955079
"3378",14.0655232806286
"3379",12.7111900111331
"3380",13.0462361517413
"3381",12.6028655315328
"3382",12.8985876037473
"3387",13.0188505701658
"3392",13.0347983330057
"3393",13.1693692913757
"3394",12.9678731805518
"3395",13.3742976855248
"3396",13.6794020436302
"3397",13.268137009001
"3398",13.5298160081724
"3402",13.5072654240973
"3403",13.78182289397
"3404",13.4739520283507
"3405",12.1643839045294
"3406",13.7966603207108
"3407",12.3715105343921
"3408",13.9624962384458
"3410",13.3152339811291
"3411",12.829032300174
"3412",12.5970311880722
"3415",12.6859501603901
"3416",12.7755336744489
"3418",13.3288656465088
"3419",13.479918160784
"3424",13.5026273383642
"3429",12.2056467231575
"3430",12.4329084305138
"3434",13.4851773679362
"3435",12.8805018228685
"3437",12.3857055648431
"3439",12.1846259686896
"3442",12.584260632894
"3443",12.5751975780179
"3444",13.3660290239757
"3448",13.6769902801512
"3451",13.5253791781559
"3453",12.67054280138
"3455",13.4721728518251
"3456",12.5722365626386
"3457",12.9584039595638
"3459",13.9271400204332
"3460",13.9409640146562
"3461",12.3412441370563
"3462",12.6932058622012
"3467",12.9297565326486
"3469",12.5663550956145
"3470",13.2173372454078
"3471",13.1225493945655
"3472",12.6756243398665
"3475",12.167037613648
"3476",13.1371871197987
"3477",13.7863793158898
"3479",13.2375558674766
"3480",12.8104512205808
"3481",13.8963020278986
"3482",13.2790666204458
"3484",12.6769357351184
"3485",12.6769357351184
"3489",12.2965702211175
"3490",13.4276964505676
"3492",13.5284102512118
"3495",12.646811330167
"3497",13.481185720203
"3498",13.1885300084925
"3499",12.5294687459278
"3500",13.3164586224736
"3501",13.2494137965088
"3502",13.8681747374124
"3504",13.3348382958513
"3505",13.1004417374519
"3507",13.6946024495804
"3508",13.3462296940824
"3510",12.2276345871469
"3512",12.9468126979013
"3513",13.2524805988538
"3514",12.5939828275224
"3515",12.6981313221509
"3520",13.0449161017069
"3521",13.7797233027389
"3524",12.3978029427572
"3525",13.0305187784753
"3528",12.9111498967358
"3530",13.0016417566014
"3531",12.4664876190002
"3532",14.1592128547703
"3533",13.1697159348314
"3534",13.8899753642468
"3535",13.1208758474355
"3537",13.0702924248653
"3538",14.3409771662904
"3542",15.5076757302178
"3544",13.5494578497356
"3546",13.7294334076713
"3547",12.9475683498578
"3548",12.5909287325489
"3552",12.800654893659
"3555",12.5700523590173
"3556",14.7104224756509
"3557",12.8965033681592
"3559",12.9227171109453
"3560",13.0460956642707
"3561",13.3174067482945
"3563",13.1095256880969
"3568",13.4318300755455
"3569",13.3141341170503
"3572",13.7719396632966
"3575",12.9299159411892
"3580",13.8661513516193
"3582",13.010909127575
"3583",12.679980580604
"3587",12.6292524914209
"3588",12.9629760332966
"3589",12.4826420194084
"3591",12.8550185679664
"3594",13.649255169953
"3595",12.7629766450787
"3596",13.5276443670861
"3598",12.7104016352301
"3599",12.4250664240839
"3600",13.1476889805069
"3601",12.910157918143
"3605",12.654276116971
"3608",13.5819298772142
"3609",13.288776807031
"3611",12.6336410248487
"3613",12.6188940728444
"3614",13.2075615108056
"3615",13.2004089887335
"3621",12.7488824321872
"3623",13.3678597565301
"3627",12.7259741870569
"3630",13.1475690871641
"3631",13.7313966467608
"3633",12.8066785763376
"3634",13.6471083951239
"3636",12.3726628768264
"3637",12.3708903644314
"3638",12.3060965626207
"3639",13.142478481178
"3644",13.2754541391247
"3648",12.7320278848399
"3650",13.3048634664232
"3655",12.9267150100824
"3656",13.1141472818057
"3657",13.6887304485426
"3658",12.5640577850888
"3659",12.4418176894734
"3662",12.7283743467708
"3663",12.0327287658777
"3665",12.2446102604479
"3667",12.9968617886879
"3668",12.2183851783926
"3671",13.0456672791597
"3674",13.6568541630891
"3675",12.6406125292245
"3676",12.6326405504549
"3683",12.8895745882753
"3684",13.7083275807403
"3685",12.574837867678
"3687",13.6539338468995
"3691",12.7549358984791
"3692",13.3357097973691
"3694",13.1227644812331
"3695",13.0225410374606
"3698",13.5385772936717
"3699",13.1289145703792
"3700",12.2935057170646
"3701",12.7391060868371
"3704",12.5526586619492
"3706",12.4941115791705
"3707",12.7751676120131
"3708",12.9149039313684
"3714",12.8313404820956
"3715",13.9099447698102
"3716",14.2395454849061
"3717",13.3837431593733
"3718",13.0692847308833
"3722",13.8611230068105
"3724",14.788939859819
"3725",13.3553831126088
"3729",12.1868497241144
"3732",13.24922560329
"3735",12.6978917709393
"3736",12.7470467057711
"3738",12.1593427983561
"3740",12.3579709398755
"3741",13.3974531068924
"3744",13.5254578175529
"3745",13.2377468123495
"3747",13.7036157537218
"3750",12.9410760914771
"3752",13.1063266376178
"3757",13.3782160524899
"3759",12.9250460912955
"3761",13.1725606182091
"3764",13.4848023059301
"3766",12.838203907464
"3767",13.6652487979061
"3769",13.1425400472906
"3772",13.1476052948127
"3773",12.2348560863522
"3776",12.6558232063335
"3778",13.252456966697
"3779",12.459316898362
"3780",12.7254821452172
"3781",13.1069447400608
"3783",12.763458976706
"3784",12.9461254808646
"3789",12.8646410255616
"3792",12.814149574452
"3793",13.8720166871138
"3794",13.4796608212235
"3795",12.7285286925359
"3797",13.1004077810463
"3803",12.709427334147
